6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
5	500	550	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
6	600	650	
